Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
69400	-980.004654802177	-1028.610118928	1.36453142858705	1.27757058658024	0.60923643821681	0.979763534320989	0.960847732441399	20	996022844566260	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00337536286331498	0.00654980425978378	0.0171509055952809	0.0239866348510926	0.0239303151079719	0.0282366937136972	0.0255008747955889	0.14853984219589	0.0063731438191647	0.00416562935738639	0.0189978597258723	0.027993532080662	0.0140216035608339	0.0208814389108884	0.101094576565815	0.00981494236724056	0.0547878510512545	0.00651633031891483	0.0193458776778868	0.0100997340193573	0.038483485946685	0.0365730896387958	0.204157152768811	0.0305694057837688	0.00532590037005764	0.0348816845202524	0.0141798816620131	0.0163249132031114	0.00856632344842595	0.0395752098201811
69600	-967.878890402097	-1028.98061699812	1.36453142858705	1.16706377499011	0.443390378178912	0.989515271701201	1.09592922185742	18	6459862795855718	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0205262684585958	0.020609793241218	0.101094576565815	0.204157152768811	0.0305694057837688	0.00532590037005764	0.00856632344842595	0.0317113521974453	0.0163249132031114	0.0124739543780579	0.00778922802604411	0.00651633031891483	0.0241238108067648	0.0365730896387958	0.038483485946685	0.0193458776778868	0.0547878510512545	0.14853984219589	0.0139694552932545	0.0208814389108884	0.0189126851152049	0.0063731438191647	0.0210235740670687	0.0018442696060245	0.0231270297666056	0.0164481800535755	0.00887116401114566	0.0256925621350477	0.0314070260365043	0.0239303151079719
69800	-985.444901603674	-1031.41645163839	1.66056130584982	1.16221454341786	0.497341840715579	0.921276905771832	0.827385197857181	40	1264928062802074	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0116782190508736	0.00813851665289462	0.121704369807033	0.204157152768811	0.0305694057837688	0.00532590037005764	0.00856632344842595	0.0263732774299297	0.0163249132031114	0.0124739543780579	0.00434644135118989	0.0241238108067648	0.0365730896387958	0.038483485946685	0.00344278667485421	0.0547878510512545	0.0258622079968016	0.0231270297666056	0.0164481800535755	0.00887116401114566	0.14853984219589	0.0139694552932545	0.0208814389108884	0.0189126851152049	0.0063731438191647	0.0210235740670687	0.0018442696060245	0.0264020948898753	0.0367451008040199	0.0239303151079719
70000	-973.57230196672	-1033.11772233661	1.53638648407564	2.7258808276428	0.634647761832028	0.98676049795409	1.26146410197099	22	5948278863946257	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0116782190508736	0.14853984219589	0.204157152768811	0.0152847028918844	0.0152847028918844	0.0263732774299297	0.0163249132031114	0.0176730802218065	0.00869309797473507	0.00217322067559495	0.00217322067559495	0.0241238108067648	0.0365730896387958	0.038483485946685	0.0293049946716559	0.0547878510512545	0.00742752563003016	0.121704369807033	0.014680446316119	0.0208814389108884	0.0189126851152049	0.0063731438191647	0.0210235740670687	0.0018442696060245	0.0231270297666056	0.0164481800535755	0.00887116401114566	0.0264020948898753	0.0367451008040199	0.0239303151079719
70200	-965.145489233591	-1032.00867623631	1.18687963921228	1.01676880176022	0.681941614518049	0.997383489012071	0.932156185848815	44	7942378376054312	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0116782190508736	0.14853984219589	0.204157152768811	0.0152847028918844	0.0152847028918844	0.0263732774299297	0.0163249132031114	0.0176730802218065	0.00869309797473507	0.00190906192056779	0.00217322067559495	0.0241238108067648	0.0365730896387958	0.038483485946685	0.0258216478930653	0.0547878510512545	0.00742752563003016	0.121704369807033	0.0181637930947096	0.0208814389108884	0.0189126851152049	0.0063731438191647	0.0210235740670687	0.00210842836105166	0.0231270297666056	0.0164481800535755	0.00887116401114566	0.0264020948898753	0.0367451008040199	0.0239303151079719
70400	-985.542901057478	-1036.90726999767	1.24203373161539	1.81335888554232	0.840588513405059	0.973961852349545	1.51223245834182	20	7064510515959655	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	0.0798586304804574	0.0245436143726301	0.0116567237393158	0.0143087570390418	0.0261149528962368	0.0117893566443851	0.00658824724982187	0.0370085409253321	0.00925801853512501	0.0453165235506929	0.0311108713037973	0.00895600276418422	7.10357569746294e-05	0.0705424796457852	0.0208498510405969	0.174079491279944	0.000549477070557616	0.21092325663623	0.00584051537543219	0.0228459039300581	0.0110779138675512	0.0188046207460693	0.0104191132992086	0.0101766426699137	0.021848316011937	0.0115088156991818	0.0173110445128033	0.039108353075208	0.0369021024823764	0.0106308273991529
70600	-968.864966589999	-1032.4686785626	0.438435135306178	2.42857339426897	1.89760052127996	0.999460192588855	2.32503860159325	9	6149035435011424	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00742752563003015	0.121704369807033	0.204157152768811	0.0152847028918844	0.0152847028918844	0.00869309797473507	0.0263732774299297	0.0163249132031114	0.0176730802218065	0.00190906192056779	0.0547878510512545	0.0365730896387958	0.038483485946685	0.00217322067559495	0.0241238108067648	0.0302955876941933	0.0186530899654776	0.0164481800535755	0.00887116401114566	0.0116782190508736	0.14853984219589	0.0181637930947096	0.0208814389108884	0.0189126851152049	0.0063731438191647	0.0210235740670687	0.00210842836105166	0.0264020948898753	0.0367451008040199	0.0239303151079719
70800	-986.608111454092	-1028.78196086134	0.69922743266668	3.31627504552711	1.6091905709056	0.940573469853397	1.43101876366138	16	2990707648340796	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.129131895437064	0.204157152768811	0.0152847028918844	0.0152847028918844	0.0128240324305155	0.0263732774299297	0.0163249132031114	0.0176730802218065	0.00190906192056779	0.0547878510512545	0.0365730896387958	0.038483485946685	0.00288912516044733	0.0241238108067648	0.0302955876941933	0.0116782190508736	0.14853984219589	0.0152827713827355	0.0159800957076574	0.0189126851152049	0.00694191735005409	0.0205093047987776	0.00498945007302571	0.0132010474449376	0.0186530899654776	0.0164481800535755	0.00887116401114566	0.0132010474449376	0.0367451008040199	0.0239303151079719
71000	-995.093337010665	-1033.29302236704	1.01088244199001	1.30068388749567	1.83694947956303	0.940573469853397	0.600045914447186	10	1267761675219094	2	2	2	2	2	2	2	2	2	2	3	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.129131895437064	0.000954530960283897	0.200505415597437	0.0186301927843868	0.0152847028918844	0.0128240324305155	0.0263732774299297	0.0163249132031114	0.0176730802218065	0.000954530960283897	0.0584395882226284	0.0365730896387958	0.038483485946685	0.019187462730635	0.0302955876941933	0.0128547923852788	0.14853984219589	0.0152827713827355	0.0159800957076574	0.0189126851152049	0.00998028984673294	0.0205093047987776	0.00498945007302571	0.0126530568441285	0.0133633862181432	0.0164481800535755	0.00887116401114566	0.0368284570278802	0.0156891984301119	0.0274615397600716
71200	-970.426828843284	-1028.98112184302	1.3690618465787	3.77187283934334	1.00902499036999	0.998585629706155	0.904311461978851	24	7453384227229969	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.129131895437064	0.000954530960283897	0.200505415597437	0.0186301927843868	0.0152847028918844	0.0128240324305155	0.0263732774299297	0.0163249132031114	0.0176730802218065	0.000954530960283897	0.0614684597996155	0.0365730896387958	0.038483485946685	0.0240429258583489	0.0302955876941933	0.00982592080829174	0.14853984219589	0.0152827713827355	0.0159800957076574	0.0140572219874909	0.00998028984673294	0.00832823543318574	0.00498945007302571	0.0248341262097204	0.0133633862181432	0.0164481800535755	0.00887116401114566	0.0368284570278802	0.0156891984301119	0.0274615397600716
71400	-963.232011989332	-1028.53425109891	1.34570997748972	2.68163587976981	1.17210986445559	0.999658887642415	1.1499352491676	20	7453384227229969	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.129131895437064	0.000954530960283897	0.200505415597437	0.0279202429480623	0.0152847028918844	0.0128240324305155	0.0263732774299297	0.0163249132031114	0.0176730802218065	0.000954530960283897	0.0614684597996155	0.0365730896387958	0.0291934357830095	0.0240429258583489	0.0302955876941933	0.00982592080829174	0.14853984219589	0.0152827713827355	0.0159800957076574	0.0140572219874909	0.00998028984673294	0.00832823543318574	0.00498945007302571	0.0248341262097204	0.0133633862181432	0.0164481800535755	0.00887116401114566	0.0368284570278802	0.0156891984301119	0.0274615397600716
71600	-962.603249836273	-1028.73052649867	1.46334562938283	2.0540225884051	1.17210986445559	0.999658887642415	0.560587495380266	34	6876935975172949	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.080713851522592	0.0274402497166284	0.0368284570278802	0.0274615397600716	0.0156891984301119	0.0133633862181432	0.00887116401114566	0.0164481800535755	0.14853984219589	0.00998028984673294	0.00498945007302571	0.00832823543318574	0.0152827713827355	0.0140572219874909	0.0159800957076574	0.0599917233969017	0.001162819833756	0.003208742259486	0.0302955876941933	0.0208341835988629	0.0614684597996155	0.0291934357830095	0.0365730896387958	0.200505415597437	0.0272316813821724	0.0176730802218065	0.0163249132031114	0.0234541989015849	0.0128240324305154	0.0152847028918844
71800	-978.340908531061	-1029.24164007137	0.831045431291035	1.48255678629291	1.83474018582828	0.965233869844766	0.953710771582321	22	6876935975172949	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.080713851522592	0.0274402497166284	0.0325974575412342	0.0274615397600716	0.0156891984301119	0.0133633862181432	0.0131021634977916	0.0164481800535755	0.14853984219589	0.00998028984673294	0.00498945007302571	0.00832823543318574	0.0152827713827355	0.0140572219874909	0.0159800957076574	0.0304877806411255	0.000174626230426442	0.00103201918539304	0.0302955876941933	0.0208341835988629	0.0741077037242906	0.0324294268296082	0.0533667141007208	0.200505415597437	0.0272316813821724	0.0176730802218065	0.0163249132031114	0.0234541989015849	0.0128240324305154	0.0152847028918844
72000	-998.383107230751	-1027.87034362974	1.35444035632552	1.73231130516453	0.379011495716961	0.954478257205729	1.18204392438428	24	6876935975172949	2	2	2	2	2	2	2	2	2	4	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	0.080713851522592	0.0274402497166284	0.0315174539585689	0.0274615397600716	0.0156891984301119	0.0133633862181432	0.0131021634977916	0.0164481800535755	0.14853984219589	0.00998028984673294	0.00162249863512256	0.0153895398007595	0.0186497228206387	0.0140572219874909	0.0159800957076574	0.0358858539865188	0.0112207854450879	0.00350063541146769	0.0333141039704557	0.0127551491550141	0.0427831010584538	0.0381347083363437	0.0487181000955934	0.200505415597437	0.0272316813821724	0.0176730802218065	0.0163249132031114	0.0218346707818634	0.0128240324305154	0.0273385347723832
72200	-957.64013822129	-1024.30826658028	1.57635390864515	1.10658592974374	0.238825040608748	0.993318913873374	0.743577057843522	6	6876935975172949	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.080713851522592	0.0274402497166284	0.0315174539585689	0.0274615397600716	0.0156891984301119	0.0133633862181432	0.0131021634977916	0.0164481800535755	0.14853984219589	0.00998028984673294	0.00162249863512256	0.0153895398007595	0.0186497228206387	0.0140572219874909	0.0159800957076574	0.0358858539865188	0.00511551287806973	0.00960590797848587	0.0333141039704557	0.0127551491550141	0.0427831010584538	0.0381347083363437	0.0487181000955934	0.200505415597437	0.0272316813821724	0.0176730802218065	0.0163249132031114	0.0218346707818634	0.0128240324305154	0.0273385347723832
72400	-965.041138301341	-1031.4619363137	1.64245230769046	0.675815239133038	0.484160134835113	0.988716410557447	0.524947343846455	14	2053728258915169	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0250920908035909	0.0219019610747108	0.188834415281748	0.0180483891038753	0.0273385347723832	0.0128240324305154	0.0423996147598895	0.0296353936864219	0.0205612244154536	0.020881139983743	0.0487181000955934	0.0381347083363437	0.00960590797848587	0.0127551491550141	0.0333141039704557	0.0400420415442586	0.14853984219589	0.0186497228206387	0.0129570596581218	0.0140572219874909	0.00998028984673294	0.0153895398007595	0.00162249863512256	0.0603609615285914	0.00470216171962016	0.0275078006091665	0.0131021634977916	0.0376449597066656	0.0321914243306334	0.0132075462702915
72600	-968.785564541105	-1034.6666016788	1.43932981568232	0.707118374867222	0.113781375489584	0.983318654604402	0.812178501779497	15	7822862747315682	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.101119929400019	0.00389382186028416	0.0112022835297102	0.0286772767908736	0.0130104588007268	0.00682084785604222	0.0192396087888269	0.0336883820615647	0.00662175345089039	0.0231615319188349	0.0445066769887367	0.043806219600226	0.0384978159498728	0.0472427020953575	0.0118514964741944	0.137316215186236	0.178867723654449	0.00750276839080483	0.00633082348321228	0.0193344026512931	0.015476373056475	0.0151298613287989	0.00594716008285219	0.000846597913461278	0.00930921237513778	0.0295618816239754	0.018897768219829	0.0504204709094145	0.0563278366263075	0.0153900989315946
72800	-959.163434327602	-1021.82264595886	0.742217330364659	2.18738706331682	1.79195211644217	0.982667173758571	1.2650854569156	31	3687745357975132	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0327800800027474	0.00142634170371994	0.0219019610747108	0.188834415281748	0.0152940961305701	0.0273385347723831	0.0278865157470143	0.0423996147598895	0.0179138254722883	0.00759338022789273	0.0220040366312489	0.0477816141712975	0.0370118116888379	0.0124015516052713	0.0327787001843973	0.0607708374439733	0.163308872207319	0.0253362777710068	0.0129570596581218	0.0140572219874909	0.0132071800995932	0.0135685978695212	0.00162249863512256	0.0223210874260557	0.0161049811643933	0.0161049811643933	0.0131021634977916	0.0320804334759807	0.0277866752639927	0.032324652881226
73000	-965.860478869106	-1021.62218439281	1.40358659108619	1.65922550240098	0.740416246868866	0.991795434504557	0.998740135840882	18	4777457027524633	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0216747492453063	0.00142634170371994	0.210736376356459	0.0152940961305701	0.0273385347723831	0.0278865157470143	0.0423996147598895	0.0179138254722883	0.00759338022789274	0.0124015516052713	0.00105019871519095	0.0428338322266475	0.0220040366312489	0.0477816141712975	0.0370118116888379	0.0607708374439733	0.163308872207319	0.0253362777710069	0.0129570596581218	0.0140572219874909	0.0132071800995932	0.012615098945728	0.00162249863512256	0.0223210874260557	0.0161049811643933	0.0170584800881865	0.0131021634977916	0.0320804334759807	0.0277866752639927	0.032324652881226
73200	-973.463045610717	-1024.20323009046	1.03764322765821	2.31895227120011	1.27863394870468	0.98398202165583	1.38405894117287	16	2596392714084955	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	0.0192119042614178	0.210736376356459	0.0152940961305701	0.0355538251764291	0.0117196239570114	0.0423996147598895	0.0179138254722883	0.0157742506743631	0.00246284498388854	0.00105019871519095	0.0220040366312489	0.0477816141712975	0.0449634130747948	0.0428338322266475	0.0138278933089912	0.0607708374439733	0.155128001760849	0.0253362777710069	0.0129570596581218	0.0140572219874909	0.0132071800995932	0.012615098945728	0.00162249863512256	0.0223210874260557	0.0161049811643933	0.0170584800881865	0.0131021634977916	0.0320804334759807	0.0277866752639927	0.032324652881226
73400	-984.270765192971	-1026.00860977055	1.60139138109069	1.80266849063655	0.0219514796224402	0.933975751819493	0.786838162630779	26	7400496814825150	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0192119042614178	0.210736376356459	0.0152940961305701	0.0355538251764291	0.0160681168068779	0.0423996147598895	0.0179138254722883	0.0157742506743631	0.00246284498388854	0.00105019871519095	0.0220040366312489	0.0477816141712975	0.0449634130747948	0.0428338322266475	0.0138278933089912	0.0607708374439733	0.155128001760849	0.0209877849211403	0.0129570596581218	0.0140572219874909	0.0132071800995932	0.012615098945728	0.00162249863512256	0.0223210874260557	0.0161049811643933	0.0170584800881865	0.0131021634977916	0.0320804334759807	0.0277866752639927	0.032324652881226
