Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
67000	-1121.15246282206	-1022.73139167635	0.561415545010006	2.08685046775721	2.17826124955239	0.965101915459222	1.264201038481	2.80936899422821	0.72076297891526	0.59057727680582	22	2066684707736702	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	0.00953824631342855	0.00429043682158591	0.0886620514885503	0.136637390928709	0.0204408647606533	0.0313324294000277	0.0234497085666089	0.0665320649810338	0.020356495666516	0.00799221354923852	0.039166560895035	0.00881975564894395	0.0296450067726531	0.0594691546045992	0.0041264450560107	0.0412472536465639	0.0238451787207173	0.0168712575349543	0.0326935548235259	0.0208638939703633	0.154514953596836	0.0195506211353938	0.0132588753190059	0.0339892996589816	0.0023634675704326	0.0243355493770243	0.000780457046781583	0.0294921215997791	0.0215488989789457	0.014185791567102
67200	-1111.49616600665	-1022.12175501241	0.706743186269914	2.20806307830688	1.69692291963989	0.952372345073297	1.06061156122663	2.80936899422821	0.778292394654807	0.686957670019722	2	6566100848291301	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00913315729236596	0.0046955258426485	0.0886620514885503	0.136637390928709	0.0204408647606533	0.0313324294000277	0.0234497085666089	0.0665320649810338	0.020356495666516	0.00694494324943629	0.0415204749182014	0.0105549976617131	0.0296450067726531	0.0594691546045992	0.00517371535581293	0.0412472536465639	0.0273917397053535	0.0065125021486667	0.154514953596836	0.0195506211353938	0.0132588753190059	0.0317831775888173	0.0023634675704326	0.0202463933410886	0.00298657911694586	0.00681219440165133	0.0326935548235259	0.0503560155701424	0.0215488989789457	0.014185791567102
67400	-1105.38990949797	-1029.03727557699	1.33414025040326	2.64492457416458	0.752694554687008	0.96891478674254	1.02553065908247	1.36369644391815	0.740775684308231	0.776157140385472	12	6566100848291301	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0315372298076162	0.00370862978194915	0.0886620514885503	0.136637390928709	0.0204408647606533	0.0313324294000277	0.0234497085666089	0.0665320649810338	0.020356495666516	0.00694494324943629	0.0228667774147282	0.0105549976617131	0.0296450067726531	0.0594691546045992	0.00517371535581293	0.0412472536465639	0.0147492657594719	0.0065125021486667	0.154514953596836	0.0195506211353938	0.0132588753190059	0.0317831775888173	0.014844623519883	0.0202463933410886	0.00298657911694586	0.00163958158010577	0.0326935548235259	0.0503560155701424	0.0277084078611906	0.0105967345517562
67600	-1095.15939224692	-1028.43695781071	1.59005301280619	1.33585038284959	0.0462100425348853	0.970949551506443	0.879213760259188	1.36369644391815	0.765036531155495	0.816640841081168	30	6566100848291301	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0315372298076162	0.00370862978194915	0.0886620514885503	0.136637390928709	0.00576669632164268	0.0313324294000277	0.0234497085666089	0.0665320649810338	0.020356495666516	0.00694494324943629	0.0228667774147282	0.0105549976617131	0.0296450067726531	0.0594691546045992	0.00517371535581293	0.0412472536465639	0.0147492657594719	0.0065125021486667	0.154514953596836	0.0138790297472175	0.0132588753190059	0.0374547689769937	0.014844623519883	0.0202463933410886	0.00298657911694586	0.00163958158010577	0.0326935548235259	0.065030184009153	0.0277084078611906	0.0105967345517562
67800	-1104.23207750662	-1033.19002855149	1.31134688500763	1.33585038284959	0.700855303110133	0.951316589782739	0.902423699124632	1.36369644391815	0.765036531155495	0.819306253935031	52	6566100848291301	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0197941739429602	0.00370862978194915	0.0886620514885503	0.13036113093306	0.00576669632164268	0.0313324294000277	0.0234497085666089	0.0665320649810338	0.028595080560866	0.0141374011346142	0.0228667774147282	0.0105549976617131	0.0296450067726531	0.0594691546045992	0.00517371535581293	0.034054795761386	0.0147492657594719	0.0065125021486667	0.154514953596836	0.0439858847662092	0.0132588753190059	0.0374547689769937	0.0211208835155321	0.0202463933410886	0.00298657911694586	0.00163958158010577	0.0326935548235259	0.0466663848548173	0.0194698229668406	0.0105967345517562
68000	-1084.62648353443	-1028.9335032834	0.798992882260038	1.84548969570158	1.00037184489138	0.982587174859785	0.986612022303892	1.44548807425198	0.75083519858084	0.841169264273049	25	6100073928096716	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0118435100501819	0.0256967697054885	0.0152132817192947	0.0242488229686105	0.0351105897242746	0.0213832066427383	0.0176748316291966	0.0928958680334001	0.0530185294944425	0.0067949113748784	0.0619853279145635	0.033664690217585	0.0382261248226609	0.0313496664465674	0.0160830058529562	0.093238380724338	0.120722467925206	0.024044750739435	0.0231504970513329	0.0302505656143814	0.0321149655926822	0.0205182463815927	0.0075750850118736	0.0196059615093402	0.0103747293483005	0.0304857751048671	0.0266635349994181	0.0440026164258858	0.0140579052660098	0.0180053817084966
68200	-1070.11968672566	-1030.77246522973	0.485913634579013	1.53860358937073	2.55149468143235	0.998998256665711	1.06202440090458	1.4121029596409	0.762078235833721	0.876488161840999	12	744185892898716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00965597004468066	0.0256967697054885	0.0152132817192947	0.0242488229686105	0.0351105897242746	0.00748101616493804	0.0176748316291966	0.140816014970079	0.0117390879097375	0.0669839913427254	0.050813716141972	0.0184201814985173	0.0313496664465674	0.0217595503914176	0.00822564593933883	0.093238380724338	0.120722467925206	0.024044750739435	0.0231504970513329	0.0312493546090633	0.0321149655926822	0.0205182463815927	0.0075750850118736	0.0196059615093402	0.0103747293483005	0.0294869861101852	0.0266635349994181	0.0440026164258858	0.0140579052660098	0.0180053817084966
68400	-1089.66460398225	-1030.61156555699	1.36147014922527	2.92081812582871	0.626256871097496	0.996254141202856	0.893034560307389	1.34350999177114	0.762078235833721	0.800821376048002	8	5923698136068143	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00965597004468066	0.0256967697054885	0.0152132817192947	0.0242488229686105	0.02677696869842	0.0156192005878667	0.0176748316291966	0.140816014970079	0.00395560024186275	0.0117390879097375	0.0669839913427254	0.050813716141972	0.0217595503914176	0.0165592669651935	0.093238380724338	0.120722467925206	0.0159065663165064	0.0231504970513329	0.0312493546090633	0.0321149655926822	0.0205182463815927	0.0075750850118736	0.0340705427659947	0.0103747293483005	0.0294869861101852	0.0266635349994181	0.0440026164258858	0.0140579052660098	0.0180053817084966	0.0313496664465674
68600	-1114.44720266088	-1031.38901030244	0.978551067245356	3.19256803624244	1.06362601878304	0.990828297079602	1.02478679032222	1.34350999177114	0.762078235833721	0.807662140907182	8	5923698136068143	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0101067583164323	0.0256967697054885	0.0152132817192947	0.0242488229686105	0.0374729323548146	0.0156192005878667	0.017224043357445	0.140816014970079	0.00395560024186275	0.0117390879097375	0.0562880276863308	0.050813716141972	0.0217595503914176	0.0165592669651935	0.093238380724338	0.120722467925206	0.0258851318783082	0.0222016787867311	0.0321981728736651	0.0321149655926822	0.0105396808197909	0.0075750850118736	0.0340705427659947	0.0155423361738065	0.0294869861101852	0.0214959281739121	0.0440026164258858	0.0140579052660098	0.0180053817084966	0.0313496664465674
68800	-1090.61597015182	-1036.5942681168	0.843393529856833	1.8303011633905	0.984652322255317	0.993315287838332	1.29296302092415	2.61766129780818	0.752469649508881	0.542848921789632	1	6100073928096716	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0412310664116919	0.0499885381124965	0.0216138586318435	0.0240848433466755	0.072919217723049	0.0163801806714421	0.0119455733393942	0.058380342533711	0.0154175166137048	0.0180650015571737	0.0545863766301919	0.0376435069664406	0.0179611387785159	0.0448317097605322	0.0145403444438501	0.0923642489996992	0.0744249114737637	0.0325992138084215	0.00578596327602609	0.014538313701727	0.0379311608329554	0.0149011384277666	0.0170663676139869	0.0622163303913428	0.0066253765265343	0.0184629689412384	0.00999360015873696	0.0563190970240902	0.0368503661068968	0.0203317271961006
69000	-1107.54990321455	-1037.42150270151	1.34015147757385	2.25500798585772	0.577079109679758	0.989852063138522	1.15062561781204	1.36369644391815	0.726367249246082	0.641701615632145	16	8114145082092488	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.116978129477182	0.105979022144987	0.0034240776838023	0.0148819930017361	0.0206977881949911	0.0712825141041177	0.00678979501869197	0.0176107663324185	0.0354834203927948	0.00564096019851898	0.038855821127915	0.0296450067726531	0.0594691546045992	0.0253693180716133	0.0217662986424933	0.0426446548869423	0.00610220431578246	0.00585203440886961	0.137690393415447	0.0213479076843785	0.0514023258592836	0.00801237076610952	0.0155460646902053	0.0118453711374423	0.0101156938225415	0.000947752940427082	0.01367562520671	0.0466663848548173	0.0194698229668406	0.0348073272756897
69200	-1115.48601487923	-1026.79888505431	1.60881232802675	2.47550770459906	0.458816065128689	0.952443331129135	1.55306340604391	3.28632516826622	0.74103861158284	0.835039992002715	9	8647726320678643	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0208218156225492	0.0307171277385562	0.0152132817192947	0.044370721069463	0.0374729323548146	0.01558724074623	0.0210001565660566	0.134869249364285	0.0144802593123613	0.0119050647761785	0.0273653320724181	0.050813716141972	0.00892986052589319	0.0330876267342089	0.105077146456981	0.120722467925206	0.0182716828102357	0.0222016787867311	0.017566895367473	0.0213609751250208	0.0105396808197909	0.0119446465118409	0.0340705427659947	0.00436305077675264	0.0294869861101852	0.0244366854017597	0.0554112332201026	0.0140579052660098	0.0155844759014959	0.0282695620101373
69400	-1084.91022628441	-1029.56570041938	1.70960434884948	4.68154098477406	0.417459411061292	0.974715692703468	0.784427701336758	3.28632516826622	0.74103861158284	0.786289214811766	8	5477718169920313	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0152132817192947	0.0307171277385562	0.044370721069463	0.0208218156225492	0.0374729323548146	0.01558724074623	0.0113804559462585	0.134869249364285	0.0119050647761785	0.0287866760669238	0.0470469802228396	0.0144802593123613	0.0290897879661268	0.00892986052589319	0.0330876267342089	0.105077146456981	0.120722467925206	0.0220384187293681	0.0222016787867311	0.0167466694114835	0.0309806757448188	0.0091183368252852	0.0119446465118409	0.0340705427659947	0.00436305077675264	0.0294869861101852	0.0244366854017597	0.0554112332201026	0.0140579052660098	0.0155844759014959
69600	-1103.54995184242	-1027.22675372503	1.2061102586007	2.0060240915743	0.0312694686772677	0.974715692703468	1.20303699834246	2.44900086017428	0.745992844487264	0.792100635316686	16	3584095453022330	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0307171277385562	0.0287283276918989	0.032712377429215	0.0208218156225492	0.045600549088538	0.0161039169077383	0.0113804559462585	0.134869249364285	0.0119050647761785	0.0293699702430537	0.0470469802228396	0.0276287229783886	0.0290897879661268	0.00872770870677173	0.032504332558079	0.105077146456981	0.120722467925206	0.0336967623696161	0.0222016787867311	0.0167466694114835	0.0309806757448188	0.0091183368252852	0.0119446465118409	0.0256284016898845	0.00436305077675264	0.0294869861101852	0.0112882217357324	0.0418961872474983	0.0140579052660098	0.0155844759014959
69800	-1079.73721816563	-1024.28405418252	1.21348492521542	1.68721721293376	0.416507091964519	0.995699465196899	1.31832006583178	2.44900086017428	0.745992844487264	0.875452807724103	8	3584095453022330	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0307171277385562	0.0341452809814317	0.0413541754402544	0.00482033123020472	0.045600549088538	0.0321054013000828	0.0113804559462585	0.134869249364285	0.0119050647761785	0.0293699702430537	0.0470469802228396	0.0135699716778165	0.044771999926302	0.0180954404341093	0.0213179472304049	0.105077146456981	0.120722467925206	0.0139090288412242	0.0169342638447907	0.0167466694114835	0.0309806757448188	0.0091183368252852	0.0119446465118409	0.0124688234750038	0.0188634297809582	0.0408115176886478	0.0112882217357324	0.0305716556690357	0.0127223092595045	0.0267708612291701
70000	-1088.09586137496	-1021.46975101956	1.5483407133401	1.36972810131235	0.087958134282189	0.998355530544674	0.821101201625831	2.44900086017428	0.745992844487264	0.910058190483671	10	3584095453022330	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0307171277385562	0.0341452809814317	0.0446288538069064	0.00482033123020472	0.0358974214541101	0.0321054013000828	0.0113804559462585	0.135602275538751	0.0119050647761785	0.0293699702430537	0.0437723018561876	0.0135699716778165	0.0282259346290411	0.0180954404341093	0.0302880486903673	0.105077146456981	0.127640569875007	0.0139090288412242	0.0169342638447907	0.0167466694114835	0.0309806757448188	0.0091183368252852	0.0119446465118409	0.0220967868224632	0.0188634297809582	0.0408115176886478	0.0112882217357324	0.0305716556690357	0.0127223092595045	0.0267708612291701
70200	-1094.4974245252	-1027.35293844614	1.01923212375597	2.40997073203383	1.04019605148026	0.99148924444598	0.854747030208834	2.42420666886344	0.763647835460983	0.470405875918738	27	869827559780248	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0630718998094665	0.0358684482125256	0.0210070727168933	0.030929394299013	0.0381065183057007	0.0159418216872348	0.00945888598519948	0.0585369013899925	0.029754681497735	0.00557568261090546	0.0296715525851857	0.0545863766301919	0.0376435069664406	0.0503673808499932	0.0174666897923686	0.0911551821986166	0.0744249114737637	0.0285105561766955	0.0171452206931303	0.0295692646261512	0.0201244888244594	0.0192535929079576	0.0148259310683654	0.0428251655364519	0.00258125905086117	0.0516843936035436	0.0621853015533811	0.020666445639988	0.0222802697177928	0.00478120358999467
70400	-1108.35087706044	-1029.75802627685	1.37311218887078	1.56885504343118	0.422746292157793	0.972437232325716	1.25430474151707	1.36369644391815	0.747351274713406	0.404490451319382	21	6147675702787762	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0926576050856472	0.108980889247284	0.0149154382380657	0.00774374095375737	0.024797549283823	0.0640120949785607	0.0238069599712697	0.0253574468987283	0.0256162332724197	0.0420749079172924	0.0315421128971444	0.0575452475771315	0.0114963753985005	0.0296421636069738	0.0200631879521655	0.0271563019281694	0.001352734842193	0.00209245331486608	0.162483737140088	0.0487588813383715	0.0135789932889761	0.0222360788142499	0.0211390455059865	0.012437422226146	0.00594496771935371	0.0131253801021336	0.0356819513356314	0.0194698229668406	0.0244833372949441	0.00980693890328765
70600	-1106.16983984601	-1028.18915958916	1.58759465800847	1.64037411510682	0.497833585617264	0.989448230841281	0.942056705439766	1.11250687511265	0.751908033288281	0.431252583509566	40	6147675702787762	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0926576050856472	0.108980889247284	0.0149154382380657	0.00774374095375737	0.024797549283823	0.0640120949785607	0.0238069599712697	0.0253574468987283	0.0256162332724197	0.0420749079172924	0.0315421128971444	0.0359374138661234	0.0114963753985005	0.0271729694911424	0.0200631879521655	0.0271563019281694	0.001352734842193	0.00209245331486608	0.162483737140088	0.0487588813383715	0.0135789932889761	0.0222360788142499	0.0211390455059865	0.012437422226146	0.00594496771935371	0.0131253801021336	0.0356819513356314	0.0410776566778487	0.0244833372949441	0.012276133019119
70800	-1081.78643964313	-1020.80960557132	1.33746150459491	1.30756244719428	0.233878260150284	0.977421259739132	0.982102781826426	3.25813175595624	0.747785488456858	0.498246817252893	49	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0630718998094665	0.0162666912567835	0.0210070727168933	0.033199182731073	0.0381065183057007	0.0134245614170231	0.0116570196200412	0.0228016881133803	0.0231445639238594	0.0131586019798876	0.0346554579840565	0.0382292811565017	0.00483381235192318	0.02852325257094	0.0295458284383826	0.0825469377797121	0.129784133982674	0.0189322156034007	0.0171452206931303	0.0295692646261512	0.0621639690289399	0.0260308980841127	0.0148259310683654	0.0502090312390504	0.00608141962103031	0.0320783521703366	0.0109635001057967	0.0518398771172827	0.0338029130734989	0.042400903430605
