Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	kPrime_195	kPrime_196	kPrime_197	kPrime_198	kPrime_199	kPrime_200	kPrime_201	kPrime_202	kPrime_203	kPrime_204	kPrime_205	kPrime_206	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
65200	-1144.37314394507	-1065.27416336088	0.831506862755561	0.88089197796368	0.800624269383923	0.972557899305862	0.85291539174586	3.42838766876896	0.758484733872418	0.923789954719516	29	7880749964282559	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00165938801779212	0.0333406047856407	0.00267485545870484	0.0366021876144718	0.0204199090831893	0.0245971720843568	0.0252989162769506	0.120323379831579	0.0017698688098981	0.0354828346920803	0.0138647165153865	0.0490422101646578	0.0450115755047316	0.0375086696387917	0.0260859671050851	0.0897540076145436	0.0726782943417258	0.0173043906748577	0.0216323295052102	0.0154178159837153	0.0243659324866202	0.0228094951906963	0.0352768806198954	0.0396418747091806	0.0224441279267425	0.0402695091186432	0.0182626268508101	0.0374457285056822	0.0405035463416304	0.02851118454673
65400	-1129.42607074524	-1052.33826314152	1.22281804348818	0.541464177154285	0.586544171647937	0.99017891920395	0.54308321835145	5.43002062332812	0.767837394308581	0.613662502631853	25	8139200428686795	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0894432477905009	0.00416240024608766	0.030368685002622	0.0388369652717909	0.033690828785668	0.0189869892058478	0.0443338548157177	0.061827523421787	0.0151414642861395	0.0162396005559105	0.0168244724875455	0.0353918391002809	0.0287196861442748	0.0239272736349046	0.0128963731244445	0.0676273405512203	0.140604285227276	0.000987591929211588	0.00898247414540089	0.0437554247921605	0.0193380902413915	0.0245815941696173	0.0207788153471526	0.0305828194360764	0.0385085320991767	0.01597309678666	0.0277152911724124	0.0342689156612878	0.0355075714625863	0.0199969531048475
65600	-1128.47175237498	-1071.20825232094	0.41869801441901	0.317548630893379	2.20446810008886	0.994305651488609	0.34843468960279	0.378692530532466	0.753293644514341	0.41484508326351	3	5377091664303305	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0158562806417781	0.00248524879697692	0.0105120824524119	0.0351827664875368	0.0110716039129466	0.0151207478785142	0.0100231725678568	0.182414061709421	0.0249515434364166	0.0102007298025229	0.0131296114105469	0.0236825151074035	0.0347247315736906	0.0377128160565543	0.0348473333826761	0.0494812449174854	0.114923863507236	0.021127100768112	0.00527022823472842	0.0081319254021278	0.00735136099011834	0.0414341349611035	0.0118993729527231	0.0630087768770467	0.0283585899932464	0.0269919249503055	0.0289089860372481	0.0256870830856361	0.0658955554328401	0.0396146066727906
65800	-1152.22064610638	-1047.19039759347	1.40847514136655	1.99032281982369	0.489559879233963	0.969572364162683	0.496140100322248	5.43002062332812	0.766075951066759	0.5161634693363	7	5798649816541984	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0753604211455601	0.0360775031254159	0.00360279877448631	0.0321819418579077	0.033690828785668	0.025642012619731	0.0285707521552896	0.0590458278071347	0.00698587965027518	0.0251509639966521	0.0048047324374099	0.0435175467244554	0.0676273405512203	0.140604285227276	0.000987591929211588	0.0112586257341564	0.0384950774461927	0.0212045021197529	0.0287995963409603	0.025972364810868	0.0492907227755922	0.015968901769409	0.01597309678666	0.0320431876666439	0.0243101774700678	0.0313033874269634	0.0422767681499474	0.0377061021940044	0.0239065685014437	0.0176404940196441
66000	-1153.36517511969	-1046.18599071558	1.10542323759929	1.81843830994002	0.776314170050272	0.978472454987293	0.262011282231183	5.43002062332812	0.701942371527197	0.406625256166884	0	8641328725177375	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0753604211455601	0.00289213581577076	0.0331853673096451	0.033690828785668	0.025642012619731	0.0285707521552896	0.035784740632394	0.0590458278071347	0.0141561370894029	0.0251964670581238	0.0048047324374099	0.041097690831456	0.0676273405512203	0.140604285227276	0.000882328154386209	0.00752549961546419	0.0384495743847209	0.0312182328091666	0.0346854836658088	0.0159586341214542	0.0496630812372607	0.015968901769409	0.01597309678666	0.0320431876666439	0.0243101774700678	0.0313033874269634	0.0351065107108197	0.0377061021940044	0.0239065685014437	0.0176404940196441
66200	-1160.91101374558	-1054.28106469697	0.563915004722282	0.848207143619187	1.41048868439583	0.976126917875057	0.498814381827734	5.43002062332812	0.701942371527197	0.330800168079961	4	5718720738602554	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0753604211455601	0.000534487347774378	0.0331853673096451	0.033690828785668	0.0278376498871164	0.0285707521552896	0.0429495371337278	0.0582480387628911	0.0365831166183683	0.0393526041475267	0.00716238090540628	0.0293807772427627	0.0377061021940044	0.0239065685014437	0.0176404940196441	0.0550154080352743	0.136579858051637	0.000882328154386209	0.00752549961546419	0.0159586341214542	0.0238851877489143	0.0312182328091666	0.0425361997870146	0.0496630812372607	0.0148941881952817	0.0233726869211329	0.0320431876666439	0.0243101774700678	0.0313033874269634	0.0187028166025094
66400	-1139.90444159233	-1053.04243538715	0.715878313783169	2.16654158286512	1.25338919723419	0.99068197965371	0.657665178915536	6.0585412589034	0.73645579051814	0.417721288062047	16	5718720738602554	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0750065915298724	0.000534487347774378	0.0310640252371186	0.0215991915387272	0.0410579284560315	0.0285707521552896	0.0429495371337278	0.0413887885791173	0.0365831166183683	0.0393526041475267	0.0064960332175855	0.0293807772427627	0.0244858236250893	0.0239065685014437	0.0176404940196441	0.0550154080352743	0.136579858051637	0.000882328154386209	0.00752549961546419	0.0159586341214542	0.0238851877489143	0.0312182328091666	0.0432025474748354	0.0496630812372607	0.0148941881952817	0.0233726869211329	0.0323970172823317	0.0411694276538416	0.0313033874269634	0.0329157959219768
66600	-1132.07406080216	-1047.46741876119	1.22753238300799	1.1756212064892	0.248957566833357	0.99364877337718	0.552424201455426	0.168738640781388	0.737756433310377	0.444083728103199	25	991781595006239	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00418555726043153	0.0306053148458206	0.0339523108485268	0.180263364961574	0.0181013807997521	0.0121326246031904	0.0214804190479213	0.0258332118552499	0.0301544697515538	0.0289133666615841	0.015194952705637	0.0494812449174854	0.117136218619738	0.0212544616343259	0.0201793561021363	0.0205484734309719	0.0242478552979304	0.0269082222721401	0.0319530926860854	0.0495372388137058	0.0166370291831536	0.0225877358174163	0.0191856002000973	0.0220300172710517	0.0213231703650368	0.0325938615296726	0.0102613111581942	0.0224947234482585	0.0399730892329302	0.0308503246784282
66800	-1156.65977653144	-1059.48894382198	1.2845672467599	1.14622443674971	0.111635081604983	0.979341261577863	0.587520017212379	0.361200531291253	0.771389194070791	0.633890866256493	4	1899233642870962	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	0.0018540935164977	0.0339523108485268	0.00233146374393383	0.0308503246784282	0.180263364961574	0.0179309918709506	0.0133022881086822	0.0214804190479213	0.0258332118552499	0.0172628471668066	0.0289133666615841	0.015194952705637	0.0649541353534423	0.106660192158475	0.018650960566963	0.0238510989724718	0.0205484734309719	0.0242478552979304	0.0269082222721401	0.0319530926860854	0.0340643483777489	0.0166370291831536	0.0225877358174163	0.0240676690636385	0.0183582744007161	0.0443369814458023	0.0225778855105049	0.0350119745629051	0.0353863460330057	0.040028089700836
67000	-1138.386957344	-1057.99147817652	0.968658032066495	0.977436947314743	0.705396466561037	0.96222510061281	0.554730492999575	0.321033290527241	0.77978992088274	0.610323910327003	40	3840782492317588	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00427506304620948	0.000775997939464661	0.0339523108485268	0.0350119745629051	0.0353863460330057	0.040028089700836	0.029945951509467	0.180263364961574	0.0237829431797737	0.0203771130048803	0.0177471844377071	0.0258332118552499	0.0243615070915447	0.0289133666615841	0.015194952705637	0.0649541353534423	0.0859640523946302	0.0223841951771773	0.0107557097285687	0.0205484734309719	0.0240886393901494	0.0269082222721401	0.0319530926860854	0.0340643483777489	0.0166370291831536	0.0225877358174163	0.0231876588381051	0.0390544141645613	0.0384850301369792	0.0225778855105049
67200	-1144.53012470961	-1061.86341432255	0.930655655865158	1.59422335685791	0.948723801117855	0.987566074957514	0.539591645771983	0.321033290527241	0.74464205202687	0.504348032141	40	4238817745671306	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00427506304620948	0.00229731362816506	0.0339523108485268	0.0396536522685928	0.0353863460330057	0.0164240073781035	0.029945951509467	0.180263364961574	0.0259808756713149	0.0203771130048803	0.0131055067320194	0.0258332118552499	0.0233933532607463	0.0289133666615841	0.018348637353449	0.0649541353534423	0.109568134717363	0.0243511108494201	0.0107557097285687	0.0205484734309719	0.0195880160968317	0.0269082222721401	0.0297551601945441	0.0247877207461556	0.00572895961397712	0.0306912245643705	0.0231876588381051	0.0390544141645613	0.0493930997061556	0.0225778855105049
67400	-1136.38024043078	-1058.97717006386	1.31271393526059	0.891693804498616	0.355785334183236	0.990934050149414	0.747901459431851	0.321033290527241	0.758540232214267	0.636060355120703	24	4238817745671306	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00427506304620948	0.00229731362816506	0.0339523108485268	0.0384571841511827	0.0326355831105718	0.0085226070422722	0.0406760873426353	0.180263364961574	0.0259808756713149	0.0218471270983086	0.0131055067320194	0.0258332118552499	0.0312947535965777	0.0212120218002344	0.0260499822147987	0.0649541353534423	0.109568134717363	0.0255475789668301	0.0107557097285687	0.0205484734309719	0.00685731973330087	0.0269082222721401	0.0297551601945441	0.0402604487756928	0.0025539093542751	0.0201610432366828	0.0227009112249633	0.0410549746949238	0.0493930997061556	0.0225778855105049
67600	-1162.50294034234	-1069.05796169114	1.49856043160709	0.454500275070641	0.0503311863854845	0.990934050149414	0.349199224468948	0.321033290527241	0.732689823901349	0.572798738077002	12	5061122816450984	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0339523108485268	0.00229731362816506	0.00423420018678515	0.0406760873426353	0.180263364961574	0.0314563505204326	0.0218471270983086	0.0197962803098526	0.0258332118552499	0.0312947535965777	0.0212120218002344	0.0260499822147987	0.0649541353534423	0.109568134717363	0.0281180961828855	0.010796572587993	0.00838222500402115	0.00409405057628266	0.0269082222721401	0.0297551601945441	0.0428160746129894	0.00177415754146134	0.0201610432366828	0.0227009112249633	0.0410549746949238	0.0493930997061556	0.0225778855105049	0.0366813101266999	0.0300650658945164	0.0112858761992904
67800	-1179.5243529061	-1067.27477925548	0.89678492124654	1.30776709415453	0.659214019153821	0.996912144635673	0.363170739696885	0.587127796822208	0.732689823901349	0.575683888480203	10	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	0.00161304483737477	0.0339523108485268	0.00423420018678515	0.0205615745671029	0.0300650658945164	0.0104159183437436	0.14539214514088	0.0302236583504948	0.0178432944535104	0.033453744057799	0.0258332118552499	0.0314651019784092	0.0310092295612222	0.0269199400703456	0.0649541353534423	0.109568134717363	0.0281180961828855	0.00533256358065106	0.0150735446187717	0.0114806743617247	0.0188368877242008	0.0199579524335562	0.0428160746129894	0.0369575502031004	0.0201610432366828	0.0307722457729025	0.0403415844964739	0.0493930997061556	0.0225778855105049	0.0406760873426353
68000	-1158.63531790776	-1074.39486098628	0.575625574395153	1.90097821406538	1.45660396328419	0.980824482430136	0.397532202661722	0.601051465831708	0.763830273604133	0.555889591074059	23	1795570902597176	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0112419347866002	0.0339523108485268	0.000271470671758365	0.0205615745671029	0.0321427689617341	0.0229101988907382	0.125520877037515	0.0286326947235553	0.0178432944535104	0.0316183309691102	0.0258332118552499	0.021723945965572	0.0138391352411631	0.0185153257235122	0.0649541353534423	0.109300773083204	0.0463201783115124	0.0113272833072046	0.0105143204948178	0.0114806743617247	0.0167591846569831	0.0296991084463935	0.0428160746129894	0.0349173314997638	0.0334157748331089	0.0232235157218326	0.0415217263292284	0.0493930997061556	0.022845247144664	0.0469044974413268
68200	-1124.90437663829	-1070.09902303169	0.920472043253069	1.21293482866681	0.869103017539194	0.986128119113714	0.545267129851411	0.473585359087778	0.780959928128738	0.676460216116537	27	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00277327002011636	0.00128259290156099	0.0162928573203024	0.0469044974413268	0.0205615745671029	0.0392833431221416	0.0111862672905714	0.125520877037515	0.0286326947235553	0.0178432944535104	0.018567418744233	0.0357925537402891	0.021723945965572	0.0314985887693876	0.0185153257235122	0.0780050475783196	0.109300773083204	0.0500315945509015	0.0191286491781136	0.0105143204948178	0.0114806743617247	0.0130477684175941	0.0296991084463935	0.0428160746129894	0.0349173314997638	0.0334157748331089	0.016082941561425	0.0415217263292284	0.0415917338352466	0.0320673793964728
68400	-1140.71937939696	-1073.77065131238	1.33135911178437	2.50235721381154	0.113382584950698	0.996152111448	0.568334173419317	1.71359949167986	0.759457824500111	0.737477438435491	28	3207845133137793	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000354393159249146	0.175377896716782	0.00919607821452336	0.00667582701955961	0.0478076010838147	0.0261632034717271	0.0241926620924249	0.0118651019135413	0.0542120067290411	0.136674078258505	0.0100936272565631	0.0246267350543324	0.0051699678362201	0.0304011195889301	0.0123521218797276	0.0211878052473952	0.0700789424751593	0.0064004331190082	0.0408837136158607	0.0172756062502709	0.0235294959192222	0.0416900844589965	0.0437843245720188	0.0176365658321771	0.0374758150088109	0.0169575511115853	0.0232246880405192	0.0302411033889135	0.0219910522571093	0.0124803984280104
68600	-1145.55324626533	-1075.48802402792	0.734032909594143	0.88268633448338	1.25376947863725	0.996933357079059	0.293711113419444	0.473585359087778	0.777461991850147	0.582367644651592	41	7433124345775692	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00277327002011636	0.00149202474384549	0.0162928573203024	0.0452127996391652	0.0283476246059406	0.0306837778327722	0.0116288955792144	0.125520877037515	0.0357647793429949	0.0466421568159077	0.00912159180969832	0.0357925537402891	0.021723945965572	0.0354113303820762	0.0185153257235122	0.0503806385561068	0.109300773083204	0.00223008028848445	0.0486197409086836	0.0205497239154006	0.0111326915764765	0.0282102367533761	0.0130477684175941	0.0287881815484616	0.0273632178344375	0.0500743763373967	0.0330216099520138	0.0415217263292284	0.0146332016716369	0.0562022222685775
